"user_id","game_name","month","total_rev","prev_paid_month","prev_paid_rev","next_paid_month","prev_cal_month","next_cal_month","new_mrr","expansion_mrr","contraction_mrr","back_from_churn_mrr","churn_mrr","churn_month","language","has_older_device_model","age"
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-07-01,22.5,,,2022-08-01,2022-06-01,2022-08-01,22.5,,,,,,uk,false,19
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-08-01,61.95,2022-07-01,22.5,2022-09-01,2022-07-01,2022-09-01,,39.45,,,,,uk,false,19
eLWkkjmSeHVGjb9tp+CJpQ==,game 3,2022-09-01,31.29,2022-08-01,61.95,,2022-08-01,2022-10-01,,,30.66,,31.29,2022-10-01,uk,false,19
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-06-01,13.5,,,2022-07-01,2022-05-01,2022-07-01,13.5,,,,,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-07-01,60.72,2022-06-01,13.5,2022-08-01,2022-06-01,2022-08-01,,47.22,,,,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-08-01,43.71,2022-07-01,60.72,2022-09-01,2022-07-01,2022-09-01,,,17.01,,,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-09-01,13.89,2022-08-01,43.71,2022-10-01,2022-08-01,2022-10-01,,,29.82,,,,uk,false,24
eoqO46DzxSrKA2rredUNyQ==,game 3,2022-10-01,189.12,2022-09-01,13.89,,2022-09-01,2022-11-01,,175.23,,,189.12,2022-11-01,uk,false,24
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-09-01,62.16,,,2022-10-01,2022-08-01,2022-10-01,62.16,,,,,,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-10-01,130.77,2022-09-01,62.16,2022-11-01,2022-09-01,2022-11-01,,68.61,,,,,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-11-01,43.11,2022-10-01,130.77,2022-12-01,2022-10-01,2022-12-01,,,87.66,,,,uk,false,25
EPRgsEIjWdzmRbzsHZ48zg==,game 3,2022-12-01,30.54,2022-11-01,43.11,,2022-11-01,2023-01-01,,,12.57,,30.54,2023-01-01,uk,false,25
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-05-01,47.22,,,2022-06-01,2022-04-01,2022-06-01,47.22,,,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-06-01,103.71,2022-05-01,47.22,2022-07-01,2022-05-01,2022-07-01,,56.49,,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-07-01,39.87,2022-06-01,103.71,2022-08-01,2022-06-01,2022-08-01,,,63.84,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-08-01,65.52,2022-07-01,39.87,2022-09-01,2022-07-01,2022-09-01,,25.65,,,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-09-01,57.27,2022-08-01,65.52,2022-11-01,2022-08-01,2022-10-01,,,8.25,,57.27,2022-10-01,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-11-01,74.37,2022-09-01,57.27,2022-12-01,2022-10-01,2022-12-01,,,,74.37,,,uk,false,21
er3/fOrRpmyqiRaC0CaFcg==,game 3,2022-12-01,24.21,2022-11-01,74.37,,2022-11-01,2023-01-01,,,50.16,,24.21,2023-01-01,uk,false,21
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-07-01,33.24,,,2022-08-01,2022-06-01,2022-08-01,33.24,,,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-08-01,37.23,2022-07-01,33.24,2022-09-01,2022-07-01,2022-09-01,,3.99,,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-09-01,79.08,2022-08-01,37.23,2022-10-01,2022-08-01,2022-10-01,,41.85,,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-10-01,136.86,2022-09-01,79.08,2022-11-01,2022-09-01,2022-11-01,,57.78,,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-11-01,58.95,2022-10-01,136.86,2022-12-01,2022-10-01,2022-12-01,,,77.91,,,,ru,true,20
F03P4YcFbbtcWUlujjIQmQ==,game 3,2022-12-01,47.13,2022-11-01,58.95,,2022-11-01,2023-01-01,,,11.82,,47.13,2023-01-01,ru,true,20
F7cC4XEymgoRKeijWu63+w==,game 3,2022-12-01,24.33,,,,2022-11-01,2023-01-01,24.33,,,,24.33,2023-01-01,uk,false,16
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-09-01,23.13,,,2022-10-01,2022-08-01,2022-10-01,23.13,,,,,,uk,false,21
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-10-01,111.36,2022-09-01,23.13,2022-11-01,2022-09-01,2022-11-01,,88.23,,,,,uk,false,21
f9cWBjiN4c8lXAkBhdqK6Q==,game 3,2022-11-01,54.81,2022-10-01,111.36,,2022-10-01,2022-12-01,,,56.55,,54.81,2022-12-01,uk,false,21
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-04-01,48.45,,,2022-06-01,2022-03-01,2022-05-01,48.45,,,,48.45,2022-05-01,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-06-01,89.07,2022-04-01,48.45,2022-07-01,2022-05-01,2022-07-01,,,,89.07,,,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-07-01,31.59,2022-06-01,89.07,2022-08-01,2022-06-01,2022-08-01,,,57.48,,,,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-08-01,30.39,2022-07-01,31.59,2022-11-01,2022-07-01,2022-09-01,,,1.20,,30.39,2022-09-01,ru,false,18
F9Jtg6+0qPUKWDgBJxG8cA==,game 3,2022-11-01,22.14,2022-08-01,30.39,,2022-10-01,2022-12-01,,,,22.14,22.14,2022-12-01,ru,false,18
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-09-01,42.60,,,2022-10-01,2022-08-01,2022-10-01,42.60,,,,,,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-10-01,114.09,2022-09-01,42.60,2022-11-01,2022-09-01,2022-11-01,,71.49,,,,,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-11-01,112.86,2022-10-01,114.09,2022-12-01,2022-10-01,2022-12-01,,,1.23,,,,uk,false,16
FbbhrtuL39vfmatF2ObVfA==,game 3,2022-12-01,14.67,2022-11-01,112.86,,2022-11-01,2023-01-01,,,98.19,,14.67,2023-01-01,uk,false,16
fCdEizmUtnjNYQLbx81H8g==,game 3,2022-04-01,18.12,,,,2022-03-01,2022-05-01,18.12,,,,18.12,2022-05-01,ru,false,16
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-06-01,19.98,,,2022-07-01,2022-05-01,2022-07-01,19.98,,,,,,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-07-01,32.94,2022-06-01,19.98,2022-08-01,2022-06-01,2022-08-01,,12.96,,,,,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-08-01,65.34,2022-07-01,32.94,2022-11-01,2022-07-01,2022-09-01,,32.40,,,65.34,2022-09-01,ru,false,18
fDgyPW0yy0+9ietMvl0vmA==,game 3,2022-11-01,34.71,2022-08-01,65.34,,2022-10-01,2022-12-01,,,,34.71,34.71,2022-12-01,ru,false,18
FfphIhReAA2romBynjqxqw==,game 3,2022-09-01,70.80,,,,2022-08-01,2022-10-01,70.80,,,,70.80,2022-10-01,uk,false,19
fFqrZjaytcDUnW57W7PRJA==,game 3,2022-12-01,76.14,,,,2022-11-01,2023-01-01,76.14,,,,76.14,2023-01-01,uk,false,22
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,2022-09-01,14.88,,,2022-11-01,2022-08-01,2022-10-01,14.88,,,,14.88,2022-10-01,uk,false,39
FgwYf9VO+gnaxZ7EXY0CkQ==,game 3,2022-11-01,13.29,2022-09-01,14.88,,2022-10-01,2022-12-01,,,,13.29,13.29,2022-12-01,uk,false,39
fH7uxifYBCx0TULRrcqajg==,game 3,2022-11-01,15.51,,,2022-12-01,2022-10-01,2022-12-01,15.51,,,,,,uk,false,23
fH7uxifYBCx0TULRrcqajg==,game 3,2022-12-01,18.36,2022-11-01,15.51,,2022-11-01,2023-01-01,,2.85,,,18.36,2023-01-01,uk,false,23
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-05-01,24.36,,,2022-08-01,2022-04-01,2022-06-01,24.36,,,,24.36,2022-06-01,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-08-01,53.28,2022-05-01,24.36,2022-09-01,2022-07-01,2022-09-01,,,,53.28,,,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-09-01,44.70,2022-08-01,53.28,2022-10-01,2022-08-01,2022-10-01,,,8.58,,,,ru,false,31
FLqAK4qKiMkvlLBgGwbBnQ==,game 3,2022-10-01,16.05,2022-09-01,44.70,,2022-09-01,2022-11-01,,,28.65,,16.05,2022-11-01,ru,false,31
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-10-01,15.48,,,2022-11-01,2022-09-01,2022-11-01,15.48,,,,,,uk,false,19
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-11-01,37.20,2022-10-01,15.48,2022-12-01,2022-10-01,2022-12-01,,21.72,,,,,uk,false,19
FnaqKQlPHm2pH1+S+K+Gfg==,game 3,2022-12-01,23.85,2022-11-01,37.20,,2022-11-01,2023-01-01,,,13.35,,23.85,2023-01-01,uk,false,19
fNc4x9raJu2OBcbtEloM7A==,game 3,2022-08-01,15.84,,,,2022-07-01,2022-09-01,15.84,,,,15.84,2022-09-01,ru,false,35
fq8oNQ55zdVqL3GK0IjuYg==,game 3,2022-10-01,31.74,,,,2022-09-01,2022-11-01,31.74,,,,31.74,2022-11-01,uk,false,25
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-04-01,26.28,,,2022-05-01,2022-03-01,2022-05-01,26.28,,,,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-05-01,20.73,2022-04-01,26.28,2022-07-01,2022-04-01,2022-06-01,,,5.55,,20.73,2022-06-01,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-07-01,36.66,2022-05-01,20.73,2022-09-01,2022-06-01,2022-08-01,,,,36.66,36.66,2022-08-01,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-09-01,29.34,2022-07-01,36.66,2022-10-01,2022-08-01,2022-10-01,,,,29.34,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-10-01,33.69,2022-09-01,29.34,2022-11-01,2022-09-01,2022-11-01,,4.35,,,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-11-01,25.47,2022-10-01,33.69,2022-12-01,2022-10-01,2022-12-01,,,8.22,,,,uk,false,21
Fqu+/F0rn1G4YP3f3yHA1Q==,game 3,2022-12-01,26.16,2022-11-01,25.47,,2022-11-01,2023-01-01,,0.69,,,26.16,2023-01-01,uk,false,21
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-07-01,57.39,,,2022-08-01,2022-06-01,2022-08-01,57.39,,,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-08-01,57.60,2022-07-01,57.39,2022-09-01,2022-07-01,2022-09-01,,0.21,,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-09-01,96.66,2022-08-01,57.60,2022-10-01,2022-08-01,2022-10-01,,39.06,,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-10-01,86.01,2022-09-01,96.66,2022-11-01,2022-09-01,2022-11-01,,,10.65,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-11-01,85.32,2022-10-01,86.01,2022-12-01,2022-10-01,2022-12-01,,,0.69,,,,uk,false,16
fuL+cD0zV6Gn4ypTYmXUgw==,game 3,2022-12-01,14.97,2022-11-01,85.32,,2022-11-01,2023-01-01,,,70.35,,14.97,2023-01-01,uk,false,16
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-07-01,72.57,,,2022-08-01,2022-06-01,2022-08-01,72.57,,,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-08-01,133.05,2022-07-01,72.57,2022-09-01,2022-07-01,2022-09-01,,60.48,,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-09-01,52.32,2022-08-01,133.05,2022-10-01,2022-08-01,2022-10-01,,,80.73,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-10-01,67.17,2022-09-01,52.32,2022-11-01,2022-09-01,2022-11-01,,14.85,,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-11-01,96.30,2022-10-01,67.17,2022-12-01,2022-10-01,2022-12-01,,29.13,,,,,uk,false,19
fvYhEtD56gROaXqCi9/z/Q==,game 3,2022-12-01,131.10,2022-11-01,96.30,,2022-11-01,2023-01-01,,34.80,,,131.10,2023-01-01,uk,false,19
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,2022-03-01,12.54,,,2022-05-01,2022-02-01,2022-04-01,12.54,,,,12.54,2022-04-01,ru,false,35
Fx9+2aYPOHAS3fdXpLQ9Pg==,game 3,2022-05-01,31.56,2022-03-01,12.54,,2022-04-01,2022-06-01,,,,31.56,31.56,2022-06-01,ru,false,35
fXlo39/YD2z9SEVShTXp6w==,game 3,2022-05-01,17.34,,,,2022-04-01,2022-06-01,17.34,,,,17.34,2022-06-01,uk,false,34
G073LR6lQoatStpZMzNVOQ==,game 3,2022-09-01,35.10,,,2022-10-01,2022-08-01,2022-10-01,35.10,,,,,,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,2022-10-01,16.65,2022-09-01,35.10,2022-11-01,2022-09-01,2022-11-01,,,18.45,,,,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,2022-11-01,94.32,2022-10-01,16.65,2022-12-01,2022-10-01,2022-12-01,,77.67,,,,,uk,false,25
G073LR6lQoatStpZMzNVOQ==,game 3,2022-12-01,89.70,2022-11-01,94.32,,2022-11-01,2023-01-01,,,4.62,,89.70,2023-01-01,uk,false,25
G9053rs6jbKItKUhrUdLew==,game 3,2022-07-01,47.01,,,2022-08-01,2022-06-01,2022-08-01,47.01,,,,,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,2022-08-01,41.94,2022-07-01,47.01,2022-09-01,2022-07-01,2022-09-01,,,5.07,,,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,2022-09-01,64.95,2022-08-01,41.94,2022-11-01,2022-08-01,2022-10-01,,23.01,,,64.95,2022-10-01,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,2022-11-01,103.92,2022-09-01,64.95,2022-12-01,2022-10-01,2022-12-01,,,,103.92,,,uk,false,27
G9053rs6jbKItKUhrUdLew==,game 3,2022-12-01,17.22,2022-11-01,103.92,,2022-11-01,2023-01-01,,,86.70,,17.22,2023-01-01,uk,false,27
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-04-01,87.36,,,2022-05-01,2022-03-01,2022-05-01,87.36,,,,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-05-01,48.30,2022-04-01,87.36,2022-06-01,2022-04-01,2022-06-01,,,39.06,,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-06-01,36.06,2022-05-01,48.30,2022-07-01,2022-05-01,2022-07-01,,,12.24,,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-07-01,75.36,2022-06-01,36.06,2022-09-01,2022-06-01,2022-08-01,,39.30,,,75.36,2022-08-01,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-09-01,60.06,2022-07-01,75.36,2022-10-01,2022-08-01,2022-10-01,,,,60.06,,,uk,false,14
GEAVJz1gd3SThbDZR01fcA==,game 3,2022-10-01,26.22,2022-09-01,60.06,,2022-09-01,2022-11-01,,,33.84,,26.22,2022-11-01,uk,false,14
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-06-01,51.24,,,2022-07-01,2022-05-01,2022-07-01,51.24,,,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-07-01,107.07,2022-06-01,51.24,2022-08-01,2022-06-01,2022-08-01,,55.83,,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-08-01,30.18,2022-07-01,107.07,2022-09-01,2022-07-01,2022-09-01,,,76.89,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-09-01,22.92,2022-08-01,30.18,2022-10-01,2022-08-01,2022-10-01,,,7.26,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-10-01,37.17,2022-09-01,22.92,2022-11-01,2022-09-01,2022-11-01,,14.25,,,,,uk,false,23
geIiJ1L04w2qAE0qzQUb2g==,game 3,2022-11-01,21.54,2022-10-01,37.17,,2022-10-01,2022-12-01,,,15.63,,21.54,2022-12-01,uk,false,23
GeLWEsTiQ25xFxDGxLyEJg==,game 3,2022-12-01,16.5,,,,2022-11-01,2023-01-01,16.5,,,,16.5,2023-01-01,uk,false,26
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-11-01,119.55,,,2022-12-01,2022-10-01,2022-12-01,119.55,,,,,,ru,false,16
GetHmCsisRTAnwhuBEMa9Q==,game 3,2022-12-01,160.38,2022-11-01,119.55,,2022-11-01,2023-01-01,,40.83,,,160.38,2023-01-01,ru,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-03-01,17.13,,,2022-04-01,2022-02-01,2022-04-01,17.13,,,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-04-01,128.40,2022-03-01,17.13,2022-05-01,2022-03-01,2022-05-01,,111.27,,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-05-01,67.29,2022-04-01,128.40,2022-06-01,2022-04-01,2022-06-01,,,61.11,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-06-01,82.80,2022-05-01,67.29,2022-07-01,2022-05-01,2022-07-01,,15.51,,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-07-01,45.96,2022-06-01,82.80,2022-08-01,2022-06-01,2022-08-01,,,36.84,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-08-01,77.82,2022-07-01,45.96,2022-10-01,2022-07-01,2022-09-01,,31.86,,,77.82,2022-09-01,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-10-01,152.43,2022-08-01,77.82,2022-11-01,2022-09-01,2022-11-01,,,,152.43,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-11-01,76.14,2022-10-01,152.43,2022-12-01,2022-10-01,2022-12-01,,,76.29,,,,uk,false,16
Ghk2iJmzSUW4qLsmJgwOcw==,game 3,2022-12-01,48.75,2022-11-01,76.14,,2022-11-01,2023-01-01,,,27.39,,48.75,2023-01-01,uk,false,16
GjL6ipu28pHPFxZJPuplNQ==,game 3,2022-08-01,16.44,,,,2022-07-01,2022-09-01,16.44,,,,16.44,2022-09-01,uk,false,28
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-05-01,64.65,,,2022-07-01,2022-04-01,2022-06-01,64.65,,,,64.65,2022-06-01,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-07-01,114.75,2022-05-01,64.65,2022-08-01,2022-06-01,2022-08-01,,,,114.75,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-08-01,76.23,2022-07-01,114.75,2022-09-01,2022-07-01,2022-09-01,,,38.52,,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-09-01,18.27,2022-08-01,76.23,2022-10-01,2022-08-01,2022-10-01,,,57.96,,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-10-01,139.68,2022-09-01,18.27,2022-11-01,2022-09-01,2022-11-01,,121.41,,,,,ru,false,18
GOl6BQXsy0zvbvIWIoKEQw==,game 3,2022-11-01,53.49,2022-10-01,139.68,,2022-10-01,2022-12-01,,,86.19,,53.49,2022-12-01,ru,false,18
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-09-01,18.12,,,2022-10-01,2022-08-01,2022-10-01,18.12,,,,,,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-10-01,23.1,2022-09-01,18.12,2022-11-01,2022-09-01,2022-11-01,,4.98,,,,,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-11-01,21.66,2022-10-01,23.1,2022-12-01,2022-10-01,2022-12-01,,,1.44,,,,uk,true,25
G+PCL1Jo+k4D3zpLGa3+aQ==,game 3,2022-12-01,54.00,2022-11-01,21.66,,2022-11-01,2023-01-01,,32.34,,,54.00,2023-01-01,uk,true,25
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-04-01,55.86,,,2022-05-01,2022-03-01,2022-05-01,55.86,,,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-05-01,22.17,2022-04-01,55.86,2022-06-01,2022-04-01,2022-06-01,,,33.69,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-06-01,41.52,2022-05-01,22.17,2022-07-01,2022-05-01,2022-07-01,,19.35,,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-07-01,85.17,2022-06-01,41.52,2022-08-01,2022-06-01,2022-08-01,,43.65,,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-08-01,17.4,2022-07-01,85.17,2022-09-01,2022-07-01,2022-09-01,,,67.77,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-09-01,53.52,2022-08-01,17.4,2022-10-01,2022-08-01,2022-10-01,,36.12,,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-10-01,38.22,2022-09-01,53.52,2022-11-01,2022-09-01,2022-11-01,,,15.30,,,,ru,false,21
gPRMy8HkmaiyX+13OxuP/A==,game 3,2022-11-01,29.34,2022-10-01,38.22,,2022-10-01,2022-12-01,,,8.88,,29.34,2022-12-01,ru,false,21
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-04-01,35.55,,,2022-05-01,2022-03-01,2022-05-01,35.55,,,,,,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-05-01,41.88,2022-04-01,35.55,2022-06-01,2022-04-01,2022-06-01,,6.33,,,,,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-06-01,14.49,2022-05-01,41.88,2022-10-01,2022-05-01,2022-07-01,,,27.39,,14.49,2022-07-01,ru,false,30
Grpkzd4XIHh+ZbTMNxnUGg==,game 3,2022-10-01,17.16,2022-06-01,14.49,,2022-09-01,2022-11-01,,,,17.16,17.16,2022-11-01,ru,false,30
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-07-01,92.19,,,2022-08-01,2022-06-01,2022-08-01,92.19,,,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-08-01,57.78,2022-07-01,92.19,2022-09-01,2022-07-01,2022-09-01,,,34.41,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-09-01,49.95,2022-08-01,57.78,2022-10-01,2022-08-01,2022-10-01,,,7.83,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-10-01,38.85,2022-09-01,49.95,2022-11-01,2022-09-01,2022-11-01,,,11.10,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-11-01,48.15,2022-10-01,38.85,2022-12-01,2022-10-01,2022-12-01,,9.30,,,,,uk,false,20
gT0iqDKuIXNm4ceMd9eZ1A==,game 3,2022-12-01,23.34,2022-11-01,48.15,,2022-11-01,2023-01-01,,,24.81,,23.34,2023-01-01,uk,false,20
GUNmu9bjwltT1/vYgzDEDQ==,game 3,2022-06-01,13.56,,,,2022-05-01,2022-07-01,13.56,,,,13.56,2022-07-01,uk,true,16
gxZPbCoYIu8slavUm05KGA==,game 3,2022-08-01,19.8,,,2022-09-01,2022-07-01,2022-09-01,19.8,,,,,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,2022-09-01,49.50,2022-08-01,19.8,2022-10-01,2022-08-01,2022-10-01,,29.70,,,,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,2022-10-01,14.91,2022-09-01,49.50,2022-11-01,2022-09-01,2022-11-01,,,34.59,,,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,2022-11-01,29.22,2022-10-01,14.91,2022-12-01,2022-10-01,2022-12-01,,14.31,,,,,ru,false,14
gxZPbCoYIu8slavUm05KGA==,game 3,2022-12-01,34.14,2022-11-01,29.22,,2022-11-01,2023-01-01,,4.92,,,34.14,2023-01-01,ru,false,14
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-04-01,14.34,,,2022-05-01,2022-03-01,2022-05-01,14.34,,,,,,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-05-01,12.09,2022-04-01,14.34,2022-06-01,2022-04-01,2022-06-01,,,2.25,,,,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-06-01,51.21,2022-05-01,12.09,2022-07-01,2022-05-01,2022-07-01,,39.12,,,,,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-07-01,18.12,2022-06-01,51.21,2022-09-01,2022-06-01,2022-08-01,,,33.09,,18.12,2022-08-01,uk,false,30
H2Tik+BqoLgAQX4uSw/8vA==,game 3,2022-09-01,26.73,2022-07-01,18.12,,2022-08-01,2022-10-01,,,,26.73,26.73,2022-10-01,uk,false,30
H44DjZG42orzuBXLai7JkA==,game 3,2022-03-01,13.32,,,,2022-02-01,2022-04-01,13.32,,,,13.32,2022-04-01,ru,false,29
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-04-01,42.24,,,2022-05-01,2022-03-01,2022-05-01,42.24,,,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-05-01,15.6,2022-04-01,42.24,2022-06-01,2022-04-01,2022-06-01,,,26.64,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-06-01,32.07,2022-05-01,15.6,2022-07-01,2022-05-01,2022-07-01,,16.47,,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-07-01,55.89,2022-06-01,32.07,2022-08-01,2022-06-01,2022-08-01,,23.82,,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-08-01,36.27,2022-07-01,55.89,2022-09-01,2022-07-01,2022-09-01,,,19.62,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-09-01,20.91,2022-08-01,36.27,2022-10-01,2022-08-01,2022-10-01,,,15.36,,,,ru,true,24
Hamw6F2EZmJfI2glmE2NEg==,game 3,2022-10-01,19.02,2022-09-01,20.91,2022-11-01,2022-09-01,2022-11-01,,,1.89,,,,ru,true,24
